아파트,법정동,전용면적,거래금액,건축년도,층,거래년,거래월,거래일
베르디움더퍼스트,송도동,63.9487,"56,000",2017,2,2024,10,9
글로벌캠퍼스푸르지오,송도동,115.93,"83,000",2013,15,2024,10,5
동춘마을,동춘동,59.3,"26,000",1994,3,2024,10,4
송도푸르지오하버뷰,송도동,101.8096,"91,400",2011,5,2024,10,1
동남,동춘동,52.14,"22,750",1994,4,2024,10,8
연수서해그랑블에듀파크,동춘동,74.368,"53,500",2024,4,2024,10,7
더샵그린워크1차,송도동,84.8682,"78,000",2014,15,2024,10,5
더샵그린워크2차,송도동,99.9837,"86,500",2014,2,2024,10,1
e편한세상송도,송도동,84.4163,"70,500",2018,8,2024,10,1
연수주공2차,연수동,49.94,"20,000",1992,4,2024,10,6
랜드마크시티센트럴더샵,송도동,84.7966,"65,000",2020,17,2024,10,1
송도아메리칸타운아이파크,송도동,84.0784,"88,500",2018,35,2024,10,6
송도글로벌파크베르디움,송도동,63.9721,"72,000",2017,7,2024,10,6
삼성,옥련동,59.98,"27,000",1996,21,2024,10,7
태산,연수동,84.56,"34,500",1993,6,2024,10,7
송도더샵센트럴시티,송도동,59.97,"62,450",2018,6,2024,10,2
송도웰카운티3단지,송도동,101.53,"85,000",2010,23,2024,10,4
더샵송도마리나베이,송도동,84.916,"70,000",2020,23,2024,10,1
송도풍림아이원2단지,송도동,84.94,"59,000",2005,14,2024,10,4
송도더샵센트럴시티,송도동,59.99,"61,000",2018,14,2024,10,5
더샵그린워크2차,송도동,99.9837,"86,500",2014,2,2024,10,1
송도아트윈푸르지오,송도동,84.98,"90,000",2015,50,2024,10,2
송도SKVIEW,송도동,84.6541,"71,000",2019,35,2024,10,2
송도SKVIEW,송도동,84.6541,"73,500",2019,15,2024,10,4
우성2,연수동,59.59,"36,500",1994,4,2024,10,3
우성2,연수동,59.59,"36,500",1994,4,2024,10,3
우성2,연수동,59.59,"36,500",1994,4,2024,10,3
우주,연수동,84.975,"28,700",1992,2,2024,10,1
송도SKVIEW,송도동,84.6541,"71,800",2019,38,2024,10,2
송도아트윈푸르지오,송도동,84.98,"80,000",2015,28,2024,10,1
송도자이하버뷰2단지,송도동,94.477,"82,000",2011,25,2024,10,1
송도글로벌파크베르디움,송도동,63.9721,"72,000",2017,15,2024,10,1
더샵퍼스트월드,송도동,172.553,"167,000",2009,48,2024,11,1
송도풍림아이원4단지,송도동,84.7159,"57,500",2005,4,2024,11,23
더샵송도마리나베이,송도동,74.9894,"60,000",2020,11,2024,11,29
송도더샵센트럴시티,송도동,72.99,"74,500",2018,32,2024,11,18
랜드마크시티센트럴더샵,송도동,95.8548,"77,000",2020,18,2024,11,26
송도풍림아이원6단지,송도동,156.4122,"82,000",2005,11,2024,11,20
송도더샵센트럴시티,송도동,59.99,"61,000",2018,12,2024,11,18
더샵그린스퀘어,송도동,64.6999,"63,300",2014,12,2024,11,5
송도파크레인동일하이빌,동춘동,84.9044,"53,500",2019,20,2024,11,8
송도더샵센트럴시티,송도동,84.97,"80,500",2018,4,2024,11,5
더샵그린워크1차,송도동,84.3408,"75,500",2014,12,2024,11,22
더샵송도마리나베이,송도동,84.9738,"68,500",2020,7,2024,11,27
송도SK뷰센트럴,송도동,84.6566,"83,500",2020,33,2024,11,30
송도더샵하버뷰(D15),송도동,84.919,"82,000",2012,11,2024,11,27
태산,연수동,84.56,"34,000",1993,11,2024,11,7
더샵송도마리나베이,송도동,84.4546,"65,900",2020,12,2024,11,1
금호타운,선학동,101.88,"42,300",1992,7,2024,11,25
송도더샵센트럴시티,송도동,59.97,"60,000",2018,29,2024,11,26
더샵송도마리나베이,송도동,74.9894,"59,000",2020,25,2024,11,21
송도코오롱더프라우2단지,송도동,148.308,"78,000",2009,12,2024,11,21
송도더샵그린워크3차(18-1블럭),송도동,115.14,"118,500",2015,25,2024,11,28
송도SKVIEW,송도동,84.6541,"72,500",2019,12,2024,11,16
e편한세상송도,송도동,70.3826,"54,400",2018,37,2024,11,27
한양2,동춘동,84.97,"40,500",1994,1,2024,11,22
뉴서울,선학동,84.53,"33,000",1992,9,2024,11,1
송도더샵센트럴시티,송도동,59.99,"61,000",2018,12,2024,11,18
솔밭마을아파트,연수동,49.56,"21,500",1993,14,2024,11,27
시대,청학동,49.585,"25,500",1994,5,2024,11,22
"태산,대진.정광아파트",선학동,64.38,"20,000",1991,2,2024,11,29
"승기마을,연수1차시영",연수동,26.82,"11,500",1992,9,2024,11,27
우성2,연수동,40.5,"22,450",1994,6,2024,11,25
유천,연수동,60.07,"26,000",1993,8,2024,11,28
풍림,옥련동,44.4,"18,500",1998,7,2024,11,29
송도SKVIEW,송도동,84.9753,"74,400",2019,41,2024,11,21
아주1,옥련동,29.7,"14,500",1997,12,2024,11,23
더샵그린워크2차,송도동,84.8682,"76,700",2014,24,2024,11,15
송도캐슬&해모로,송도동,123.422,"77,000",2013,12,2024,11,16
더샵송도마리나베이,송도동,84.9738,"68,500",2020,9,2024,11,27
우성2,연수동,59.59,"37,000",1994,20,2024,11,18
더샵송도마리나베이,송도동,84.202,"63,000",2020,19,2024,11,23
송도더샵마스터뷰23-1BL,송도동,84.92,"83,000",2015,24,2024,11,21
더샵송도마리나베이,송도동,84.916,"73,000",2020,3,2024,11,18
더샵엑스포10단지,송도동,115.0662,"85,000",2009,11,2024,11,5
송도더샵마스터뷰22BL,송도동,125.51,"110,000",2015,9,2024,11,28
한양2,동춘동,84.97,"37,700",1994,5,2024,11,29
송도SKVIEW,송도동,84.9753,"74,400",2019,41,2024,11,21
더샵그린스퀘어,송도동,115.7688,"99,000",2014,29,2024,11,27
송도더샵센트럴시티,송도동,59.97,"64,500",2018,34,2024,11,28
송도더샵퍼스트파크F15BL,송도동,84.9,"112,500",2017,14,2024,11,29
송도SKVIEW,송도동,84.6932,"70,800",2019,22,2024,11,21
더샵그린스퀘어,송도동,84.5317,"74,000",2014,19,2024,11,26
송도풍림아이원3단지,송도동,84.94,"58,500",2005,14,2024,11,19
무지개마을,동춘동,59.76,"33,500",1995,9,2024,11,27
래미안,동춘동,95.76,"38,700",1993,1,2024,11,30
송도한진해모로,송도동,84.9574,"64,000",2006,10,2024,11,16
더샵엑스포9단지,송도동,84.9871,"70,500",2009,12,2024,11,25
풍림1,연수동,69.74,"28,900",1992,4,2024,11,16
더샵송도프라임뷰20BL,송도동,84.53,"94,500",2022,31,2024,11,15
대림3,동춘동,53.01,"21,400",1993,2,2024,11,30
e편한세상송도,송도동,70.5618,"55,000",2018,28,2024,11,18
연수대우.삼환,동춘동,102,"44,800",1994,1,2024,11,26
랜드마크시티센트럴더샵,송도동,95.8548,"67,000",2020,4,2024,11,18
베르디움더퍼스트,송도동,63.9487,"60,000",2017,28,2024,11,18
송도아메리칸타운아이파크,송도동,72.517,"69,500",2018,9,2024,11,20
e편한세상송도,송도동,70.2331,"50,000",2018,11,2024,11,23
더샵그린워크1차,송도동,84.8682,"80,500",2014,18,2024,11,28
송도풍림아이원6단지,송도동,156.4122,"82,000",2005,11,2024,11,20
송도에듀포레푸르지오,송도동,72.217,"50,000",2016,4,2024,11,16
럭키송도,옥련동,84.765,"28,000",1993,3,2024,11,23
송도더샵그린애비뉴8단지,송도동,111.6523,"100,700",2012,13,2024,11,30
럭키송도,옥련동,134.94,"35,000",1993,3,2024,11,23
더샵그린워크1차,송도동,101.9294,"88,000",2014,13,2024,11,22
"연수타운(금호,동아)",동춘동,101.97,"47,300",1993,5,2024,11,30
태평1,동춘동,92.93,"31,000",1992,5,2024,11,22
솔밭마을아파트,연수동,49.56,"20,000",1993,15,2024,11,30
시대,청학동,35.743,"17,800",1994,4,2024,11,28
시대,청학동,35.743,"17,200",1994,1,2024,11,29
베르디움더퍼스트,송도동,63.9487,"61,200",2017,30,2024,11,22
인천송도힐스테이트5단지,송도동,142.359,"88,500",2011,18,2024,11,16
송도더샵하버뷰(D13),송도동,84.928,"87,500",2011,10,2024,11,17
송도더샵그린애비뉴7단지,송도동,112.1643,"105,800",2012,13,2024,11,22
한국,옥련동,59.986,"24,000",1997,19,2024,11,16
랜드마크시티센트럴더샵,송도동,95.8548,"77,000",2020,18,2024,11,26
송도캐슬&해모로,송도동,84.4691,"63,500",2013,17,2024,11,30
송도풍림아이원4단지,송도동,84.7159,"57,500",2005,4,2024,11,23
현대2차아파트,옥련동,84.6,"30,500",1995,6,2024,11,29
더샵그린워크2차,송도동,84.9859,"74,000",2014,4,2024,11,20
베르디움더퍼스트,송도동,74.5812,"66,500",2017,23,2024,11,15
더샵송도마리나베이,송도동,84.4546,"61,200",2020,25,2024,11,11
송도더샵센트럴시티,송도동,72.99,"74,500",2018,32,2024,11,18
성일,연수동,39.74,"17,500",1994,4,2024,11,14
송도SKVIEW,송도동,84.6541,"71,400",2019,12,2024,11,23
우성1,연수동,101.97,"47,000",1994,8,2024,11,21
래미안,동춘동,95.76,"42,300",1993,14,2024,11,18
자이(xi),동춘동,119.4,"45,000",1993,6,2024,11,25
인천송도힐스테이트3단지,송도동,142.1275,"82,500",2011,14,2024,11,25
현대1,옥련동,84.855,"19,000",1994,1,2024,11,25
우성,옥련동,124.902,"42,000",1996,17,2024,11,30
베르디움더퍼스트,송도동,63.9029,"59,000",2017,6,2024,11,16
송도더샵센트럴시티,송도동,84.97,"81,000",2018,7,2024,11,4
"승기마을,연수1차시영",연수동,26.82,"12,500",1992,3,2024,11,28
풍림1,연수동,84.81,"34,400",1992,15,2024,11,19
연수주공2차,연수동,49.94,"20,500",1992,9,2024,11,18
한양1,동춘동,101.9,"42,700",1994,9,2024,11,17
송도SKVIEW,송도동,84.6541,"72,500",2019,12,2024,11,16
송도더샵마스터뷰22BL,송도동,125.51,"110,000",2015,9,2024,11,28
삼성,옥련동,59.98,"24,700",1996,18,2024,11,7
송도한진해모로,송도동,101.8519,"70,000",2006,19,2024,11,16
서해,옥련동,59.885,"22,300",1995,4,2024,11,10
송도웰카운티4단지,송도동,101.8,"92,000",2010,19,2024,11,20
송도더샵파크애비뉴,송도동,59.53,"81,000",2018,6,2024,11,12
송도오션파크베르디움,송도동,75.9833,"59,300",2020,29,2024,11,19
대동,동춘동,84.585,"33,000",1994,4,2024,11,20
더샵그린워크1차,송도동,84.3408,"75,500",2014,12,2024,11,22
e편한세상송도,송도동,70.5618,"55,000",2018,33,2024,11,18
베르디움더퍼스트,송도동,63.9487,"60,000",2017,26,2024,11,16
성지리벨루스,송도동,84.586,"59,800",2006,6,2024,11,21
대림3,동춘동,53.01,"19,500",1993,2,2024,11,12
더샵그린워크1차,송도동,84.8682,"75,800",2014,12,2024,11,23
더샵엑스포10단지,송도동,128.4673,"94,000",2009,22,2024,11,15
우성2,연수동,40.5,"22,700",1994,21,2024,11,26
더샵엑스포9단지,송도동,126.4763,"102,300",2009,21,2024,11,16
더샵송도마리나베이,송도동,74.9894,"60,000",2020,11,2024,11,29
송도더샵센트럴시티,송도동,84.97,"80,500",2018,4,2024,11,5
현대4,옥련동,59.985,"27,800",1997,6,2024,11,5
송도더샵센트럴시티,송도동,59.97,"64,500",2018,34,2024,11,28
풍림2,동춘동,45.36,"25,000",1993,4,2024,11,21
글로벌캠퍼스푸르지오,송도동,101.25,"84,000",2013,19,2024,11,25
서해,옥련동,84.855,"29,000",1995,18,2024,11,11
풍림2,동춘동,84.22,"46,000",1993,8,2024,11,22
동남,동춘동,52.14,"20,000",1994,1,2024,11,2
송도캐슬&해모로,송도동,84.4433,"62,500",2013,23,2024,11,27
한양2,동춘동,84.97,"38,000",1994,1,2024,11,15
현대1,옥련동,84.855,"27,900",1994,7,2024,11,26
하나타운2,동춘동,99.42,"42,400",1994,5,2024,11,19
송도풍림아이원6단지,송도동,130.5791,"75,000",2005,8,2024,11,22
백산2,옥련동,59.98,"21,400",1997,6,2024,11,22
건영,동춘동,84.945,"35,000",1994,1,2024,11,12
송도더샵그린애비뉴8단지,송도동,101.9444,"91,000",2012,9,2024,11,18
현대1,옥련동,84.6,"25,000",1994,7,2024,11,18
송도캐슬&해모로,송도동,84.4433,"60,000",2013,5,2024,11,13
더샵엑스포10단지,송도동,115.0662,"85,000",2009,11,2024,11,5
대동,선학동,84.06,"27,300",1992,4,2024,11,25
송도파크자이,동춘동,76.7563,"52,000",2019,11,2024,11,4
송도캐슬&해모로,송도동,84.4433,"63,600",2013,6,2024,11,23
베르디움더퍼스트,송도동,74.9413,"59,900",2017,17,2024,11,5
한양2,동춘동,84.97,"40,500",1994,1,2024,11,22
우성2,연수동,59.59,"36,000",1994,17,2024,11,23
송도금호어울림,송도동,84.89,"56,000",2005,5,2024,11,13
송도풍림아이원1단지,송도동,84.7167,"56,700",2005,6,2024,11,15
대림,연수동,84.795,"44,750",1993,8,2024,11,9
송도파크레인동일하이빌,동춘동,84.9044,"53,500",2019,20,2024,11,8
더샵송도프라임뷰20BL,송도동,84.83,"102,000",2022,21,2024,11,15
송도더샵하버뷰(D14),송도동,84.837,"80,500",2011,3,2024,11,26
송도풍림아이원4단지,송도동,84.7159,"57,500",2005,8,2024,11,25
더샵퍼스트월드,송도동,123.02,"119,500",2009,48,2024,11,22
송도더샵마스터뷰22BL,송도동,84.92,"81,000",2015,25,2024,11,11
송도센트럴파크푸르지오,송도동,84.9841,"110,000",2015,25,2024,11,1
"승기마을,연수1차시영",연수동,26.82,"11,500",1992,8,2024,11,9
송도더샵센트럴시티,송도동,59.99,"61,000",2018,10,2024,11,16
송도에듀포레푸르지오,송도동,84.852,"78,000",2016,4,2024,11,14
송도센트럴파크푸르지오,송도동,96.5158,"149,000",2015,13,2024,11,14
송도파크레인동일하이빌,동춘동,84.9044,"51,200",2019,9,2024,11,11
송도더샵그린애비뉴7단지,송도동,84.992,"87,000",2012,4,2024,11,5
우성2,연수동,59.59,"35,800",1994,11,2024,11,16
대동,동춘동,84.585,"27,000",1994,3,2024,11,20
주공3,연수동,44.66,"16,800",1993,1,2024,11,12
e편한세상송도,송도동,84.4163,"71,000",2018,20,2024,11,22
주공3,연수동,44.66,"18,600",1993,13,2024,11,23
스위트리아송도,송도동,49.7863,"30,500",2017,4,2024,11,5
송도더샵센트럴시티,송도동,84.97,"84,500",2018,29,2024,11,18
송도더샵센트럴시티,송도동,84.97,"80,500",2018,36,2024,11,19
롯데캐슬캠퍼스타운,송도동,84.578,"76,400",2016,31,2024,11,13
현대2차아파트,옥련동,59.985,"26,000",1995,3,2024,11,12
송도오션파크베르디움,송도동,75.9833,"63,500",2020,43,2024,11,7
서해그랑블포레스트,동춘동,59.8632,"38,000",2019,5,2024,11,9
인천송도힐스테이트6단지,송도동,142.359,"90,000",2011,19,2024,11,6
우성2,연수동,59.59,"37,000",1994,20,2024,11,18
송도SKVIEW,송도동,84.6541,"74,000",2019,23,2024,11,9
베르디움더퍼스트,송도동,63.9487,"59,300",2017,19,2024,11,21
송도웰카운티3단지,송도동,101.53,"84,000",2010,27,2024,11,7
더샵그린스퀘어,송도동,98.2428,"84,000",2014,33,2024,11,11
풍림1,연수동,69.74,"28,900",1992,4,2024,11,16
송도아이비원,송도동,32.4584,"30,500",2024,3,2024,11,20
송도더샵그린애비뉴7단지,송도동,101.8106,"95,000",2012,3,2024,11,5
송도더샵센트럴시티,송도동,59.97,"64,200",2018,16,2024,11,2
우성2,연수동,40.5,"24,000",1994,15,2024,11,12
"연수타운(금호,동아)",동춘동,101.97,"35,000",1993,7,2024,11,13
송도더샵센트럴시티,송도동,72.99,"73,000",2018,29,2024,11,16
연수서해그랑블에듀파크,동춘동,84.896,"58,321",2024,4,2024,11,13
뉴서울,선학동,84.53,"33,500",1992,9,2024,11,1
송도더샵그린워크3차(18-1블럭),송도동,117.39,"115,000",2015,14,2024,11,12
송도에듀포레푸르지오,송도동,72.217,"67,200",2016,31,2024,11,4
송도파크자이,동춘동,84.8904,"56,000",2019,9,2024,11,19
송도더샵마스터뷰22BL,송도동,84.92,"82,800",2015,26,2024,11,5
e편한세상송도,송도동,70.5618,"55,000",2018,28,2024,11,18
송도풍림아이원2단지,송도동,84.94,"57,000",2005,12,2024,11,13
힐스테이트레이크송도1차,송도동,99.59,"83,800",2019,22,2024,11,12
송도오션파크베르디움,송도동,75.9833,"56,700",2020,5,2024,11,8
더샵센트럴파크1,송도동,125.6131,"146,500",2010,35,2024,11,4
송도웰카운티1단지,송도동,101.69,"79,700",2008,6,2024,11,16
송도파크레인동일하이빌,동춘동,74.2443,"49,000",2019,16,2024,11,10
연수서해그랑블5단지,동춘동,59.715,"33,300",2019,2,2024,11,15
송도오션파크베르디움,송도동,75.9833,"58,500",2020,6,2024,11,19
랜드마크시티센트럴더샵,송도동,84.9999,"66,500",2020,32,2024,11,12
송도더샵하버뷰(D14),송도동,84.721,"77,500",2011,4,2024,11,2
힐스테이트레이크송도1차,송도동,84.92,"72,500",2019,33,2024,11,16
송도SKVIEW,송도동,84.6541,"75,000",2019,29,2024,11,9
원흥,옥련동,59.86,"18,400",1994,4,2024,11,9
백산2,옥련동,59.98,"22,900",1997,6,2024,11,9
송도SKVIEW,송도동,84.6932,"70,800",2019,29,2024,11,9
송도SKVIEW,송도동,84.6541,"72,000",2019,6,2024,11,6
송도SKVIEW,송도동,84.6541,"72,000",2019,17,2024,11,4
송도더샵센트럴시티,송도동,59.99,"62,000",2018,41,2024,11,2
랜드마크시티센트럴더샵,송도동,84.9999,"65,000",2020,28,2024,11,16
주공3,연수동,44.66,"19,000",1993,10,2024,11,9
송도SKVIEW,송도동,84.6541,"72,500",2019,10,2024,11,14
송도더샵센트럴시티,송도동,59.97,"64,800",2018,29,2024,11,11
대우3,동춘동,99.09,"36,500",1993,3,2024,11,10
동남,동춘동,52.14,"23,000",1994,5,2024,11,17
경남,연수동,84.935,"37,000",1993,3,2024,11,17
동남,동춘동,52.14,"23,000",1994,5,2024,11,17
아이파크송도,송도동,84.4945,"64,000",2005,6,2024,11,3
송도파크레인동일하이빌,동춘동,74.2443,"50,000",2019,26,2024,11,9
송도SKVIEW,송도동,84.6541,"70,000",2019,5,2024,11,11
우성2,연수동,59.59,"37,300",1994,8,2024,11,6
우성1,연수동,101.97,"49,000",1994,11,2024,11,2
송도금호어울림,송도동,84.89,"57,000",2005,9,2024,11,11
풍림1,연수동,84.81,"35,300",1992,13,2024,11,15
대동,연수동,52.14,"27,550",1993,16,2024,11,6
한양1,동춘동,88.86,"39,000",1994,6,2024,11,1
더샵퍼스트월드,송도동,172.553,"167,000",2009,48,2024,11,1
송도웰카운티4단지,송도동,84.87,"74,500",2010,5,2024,11,6
송도아메리칸타운아이파크,송도동,84.0784,"85,400",2018,27,2024,11,14
송도자이크리스탈오션,송도동,132.9255,"146,850",2024,22,2024,11,6
시대,청학동,49.585,"23,900",1994,4,2024,11,13
더샵퍼스트월드,송도동,84.99,"81,000",2009,14,2024,11,7
한양2,동춘동,84.97,"43,000",1994,3,2024,11,2
하나타운1,청학동,59.79,"26,650",1995,4,2024,11,4
송도더샵하버뷰(D15),송도동,84.8786,"76,750",2012,8,2024,11,2
주공3,연수동,44.66,"15,500",1993,6,2024,11,11
송도에듀포레푸르지오,송도동,72.253,"68,000",2016,36,2024,11,4
롯데캐슬캠퍼스타운,송도동,84.578,"78,800",2016,5,2024,11,13
현대1,옥련동,84.855,"27,000",1994,3,2024,11,8
현대1,동춘동,84.97,"44,300",1993,8,2024,11,7
송도SKVIEW,송도동,84.6541,"74,700",2019,24,2024,11,14
연수대우.삼환,동춘동,90.18,"44,000",1994,15,2024,11,10
송도웰카운티1단지,송도동,101.69,"80,000",2008,10,2024,11,1
e편한세상송도,송도동,70.5618,"53,700",2018,6,2024,11,7
연수대우.삼환,동춘동,90.18,"41,000",1994,6,2024,11,9
더샵센트럴파크2,송도동,71.7602,"66,000",2011,25,2024,11,9
현대1,동춘동,84.97,"44,300",1993,8,2024,11,7
원흥,옥련동,59.86,"18,700",1994,8,2024,11,9
송도자이하버뷰2단지,송도동,120.745,"125,000",2011,25,2024,11,11
세경,연수동,36.27,"14,700",1997,5,2024,11,4
삼용,청학동,84.96,"30,000",1994,11,2024,11,8
대동,동춘동,84.585,"31,800",1994,1,2024,11,2
주공3,연수동,44.66,"17,300",1993,13,2024,11,12
현대,청학동,164.46,"45,500",2000,13,2024,11,6
태산,연수동,84.56,"34,000",1993,11,2024,11,7
송도더샵센트럴시티,송도동,101.99,"105,000",2018,20,2024,11,6
