아파트,법정동,전용면적,거래금액,건축년도,층,거래년,거래월,거래일,거래금액_숫자,전용면적_숫자,층_숫자,건축년도_숫자,평수,평당가격,건물연령,거래일자
뉴서울,선학동,84.53,"30,000",1992,12,2024,9,12,30000.0,84.53,12,1992,25.570325,1173.2349901692685,32,2024-09-12
e편한세상송도,송도동,84.4163,"70,000",2018,20,2024,9,20,70000.0,84.4163,20,2018,25.535930750000002,2741.235504016238,6,2024-09-20
연수서해그랑블1단지,동춘동,70.75,"43,300",2017,4,2024,9,28,43300.0,70.75,4,2017,21.401875,2023.187220745846,7,2024-09-28
시대,청학동,49.585,"23,900",1994,4,2024,9,20,23900.0,49.585,4,1994,14.9994625,1593.3904298237353,30,2024-09-20
유천,연수동,84.87,"28,000",1993,2,2024,9,23,28000.0,84.87,2,1993,25.673175,1090.6325376584703,31,2024-09-23
백산,옥련동,59.76,"18,000",1994,8,2024,9,25,18000.0,59.76,8,1994,18.077399999999997,995.7184108334164,30,2024-09-25
롯데캐슬,송도동,84.9966,"74,000",2012,4,2024,9,25,74000.0,84.9966,4,2012,25.7114715,2878.092761046368,12,2024-09-25
송도더샵퍼스트파크F13-1BL,송도동,84.94,"105,000",2017,34,2024,9,3,105000.0,84.94,34,2017,25.69435,4086.5015071406747,7,2024-09-03
솔밭마을아파트,연수동,49.56,"23,000",1993,9,2024,9,21,23000.0,49.56,9,1993,14.991900000000001,1534.1617806949084,31,2024-09-21
대림,연수동,62.482,"31,000",1993,4,2024,9,28,31000.0,62.482,4,1993,18.900805,1640.141782320912,31,2024-09-28
현대2차아파트,옥련동,59.985,"26,000",1995,2,2024,9,28,26000.0,59.985,2,1995,18.1454625,1432.8651033281735,29,2024-09-28
서해그랑블포레스트,동춘동,59.8632,"39,000",2019,3,2024,9,23,39000.0,59.8632,3,2019,18.108618,2153.670699773997,5,2024-09-23
랜드마크시티센트럴더샵,송도동,84.7966,"67,000",2020,21,2024,9,4,67000.0,84.7966,21,2020,25.650971499999997,2611.9868403424803,4,2024-09-04
송도파크자이,동춘동,84.9246,"50,000",2019,1,2024,9,26,50000.0,84.9246,1,2019,25.6896915,1946.3059725726953,5,2024-09-26
송도파크레인동일하이빌,동춘동,74.2443,"50,600",2019,28,2024,9,19,50600.0,74.2443,28,2019,22.458900749999998,2253.0043016464197,5,2024-09-19
송도파크자이,동춘동,76.7563,"48,900",2019,1,2024,9,14,48900.0,76.7563,1,2019,23.218780749999997,2106.0537384160452,5,2024-09-14
힐스테이트레이크송도2차,송도동,84.96,"79,000",2020,15,2024,9,21,79000.0,84.96,15,2020,25.7004,3073.882118566248,4,2024-09-21
힐스테이트레이크송도2차,송도동,84.96,"75,800",2020,14,2024,9,27,75800.0,84.96,14,2020,25.7004,2949.3704378141974,4,2024-09-27
한양1,동춘동,88.86,"43,200",1994,8,2024,9,24,43200.0,88.86,8,1994,26.88015,1607.1338887617815,30,2024-09-24
송도웰카운티1단지,송도동,119.79,"88,500",2008,8,2024,9,25,88500.0,119.79,8,2008,36.236475,2442.2905373660105,16,2024-09-25
더샵그린워크1차,송도동,84.8682,"80,700",2014,28,2024,9,23,80700.0,84.8682,28,2014,25.6726305,3143.4254468002414,10,2024-09-23
한양2,동춘동,84.97,"43,500",1994,3,2024,9,1,43500.0,84.97,3,1994,25.703425,1692.381462781711,30,2024-09-01
베르디움더퍼스트,송도동,74.5812,"67,400",2017,14,2024,9,22,67400.0,74.5812,14,2017,22.560813,2987.480991930566,7,2024-09-22
연수서해그랑블1단지,동춘동,70.75,"44,500",2017,9,2024,9,25,44500.0,70.75,9,2017,21.401875,2079.257074438571,7,2024-09-25
연수서해그랑블1단지,동춘동,84.95,"51,000",2017,23,2024,9,8,51000.0,84.95,23,2017,25.697375,1984.6385087971046,7,2024-09-08
인천연수서해그랑블3단지,동춘동,59.6183,"39,000",2019,4,2024,9,6,39000.0,59.6183,4,2019,18.03453575,2162.517546369332,5,2024-09-06
송도더샵그린워크3차(17-1블럭),송도동,104.85,"95,000",2015,15,2024,9,26,95000.0,104.85,15,2015,31.717124999999996,2995.227341696324,9,2024-09-26
호반써밋송도,송도동,84.7005,"72,000",2023,7,2024,9,26,72000.0,84.7005,7,2023,25.62190125,2810.095913549741,1,2024-09-26
송도파크자이,동춘동,76.7563,"51,500",2019,5,2024,9,10,51500.0,76.7563,5,2019,23.218780749999997,2218.0320557960395,5,2024-09-10
송도글로벌파크베르디움,송도동,63.9721,"71,000",2017,24,2024,9,13,71000.0,63.9721,24,2017,19.35156025,3668.954806886954,7,2024-09-13
송도에듀포레푸르지오,송도동,84.517,"76,000",2016,12,2024,9,27,76000.0,84.517,12,2016,25.5663925,2972.6524772706985,8,2024-09-27
송도풍림아이원3단지,송도동,84.94,"41,000",2005,9,2024,9,20,41000.0,84.94,9,2005,25.69435,1595.6815408835016,19,2024-09-20
송도더샵센트럴시티,송도동,59.99,"62,650",2018,40,2024,9,12,62650.0,59.99,40,2018,18.146975,3452.3660279468063,6,2024-09-12
한국,옥련동,59.986,"24,400",1997,8,2024,9,24,24400.0,59.986,8,1997,18.145764999999997,1344.6663725668222,27,2024-09-24
원흥,옥련동,84.63,"26,800",1994,4,2024,9,13,26800.0,84.63,4,1994,25.600575,1046.8514867341846,30,2024-09-13
시대,청학동,49.585,"24,500",1994,5,2024,9,21,24500.0,49.585,5,1994,14.9994625,1633.3918632084317,30,2024-09-21
동남,동춘동,52.14,"21,300",1994,9,2024,9,18,21300.0,52.14,9,1994,15.77235,1350.4645788357475,30,2024-09-18
송도웰카운티1단지,송도동,101.69,"83,200",2008,5,2024,9,6,83200.0,101.69,5,2008,30.761225,2704.703730101776,16,2024-09-06
힐스테이트레이크송도3차,송도동,84.06,"89,000",2023,32,2024,9,26,89000.0,84.06,32,2023,25.42815,3500.058006579323,1,2024-09-26
송도더샵센트럴시티,송도동,59.97,"69,000",2018,9,2024,9,19,69000.0,59.97,9,2018,18.140925,3803.554669896932,6,2024-09-19
송도SKVIEW,송도동,84.9753,"74,250",2019,30,2024,9,9,74250.0,84.9753,30,2019,25.70502825,2888.5399104745197,5,2024-09-09
송도센트럴파크푸르지오,송도동,84.9238,"118,500",2015,31,2024,9,13,118500.0,84.9238,31,2015,25.6894495,4612.788608023695,9,2024-09-13
송도웰카운티1단지,송도동,180.5,"124,000",2008,7,2024,9,13,124000.0,180.5,7,2008,54.60125,2271.0102790687024,16,2024-09-13
베르디움더퍼스트,송도동,63.9487,"61,500",2017,14,2024,9,14,61500.0,63.9487,14,2017,19.34448175,3179.201221040724,7,2024-09-14
송도더샵센트럴시티,송도동,72.99,"73,000",2018,34,2024,9,12,73000.0,72.99,34,2018,22.079475,3306.2380332865705,6,2024-09-12
성일,연수동,59.75,"25,750",1994,7,2024,9,25,25750.0,59.75,7,1994,18.074375,1424.6689027974687,30,2024-09-25
더샵퍼스트월드,송도동,141.162,"108,000",2009,12,2024,9,25,108000.0,141.162,12,2009,42.701505,2529.184861282992,15,2024-09-25
송도SK뷰센트럴,송도동,84.6566,"83,500",2020,22,2024,9,12,83500.0,84.6566,22,2020,25.608621499999998,3260.6206468395812,4,2024-09-12
송도풍림아이원2단지,송도동,84.94,"57,250",2005,12,2024,9,25,57250.0,84.94,12,2005,25.69435,2228.116297940987,19,2024-09-25
송도아메리칸타운아이파크,송도동,84.4661,"84,000",2018,17,2024,9,20,84000.0,84.4661,17,2018,25.55099525,3287.5431730981204,6,2024-09-20
힐스테이트레이크송도2차,송도동,84.97,"76,000",2020,29,2024,9,7,76000.0,84.97,29,2020,25.703425,2956.8043947450583,4,2024-09-07
동남,동춘동,52.14,"24,000",1994,5,2024,9,25,24000.0,52.14,5,1994,15.77235,1521.6502296740816,30,2024-09-25
연수대우.삼환,동춘동,90.18,"42,800",1994,12,2024,9,25,42800.0,90.18,12,1994,27.27945,1568.9465879993913,30,2024-09-25
동남,동춘동,52.14,"22,700",1994,11,2024,9,21,22700.0,52.14,11,1994,15.77235,1439.2275089000689,30,2024-09-21
인천연수서해그랑블3단지,동춘동,59.6183,"39,000",2019,12,2024,9,11,39000.0,59.6183,12,2019,18.03453575,2162.517546369332,5,2024-09-11
연수주공2차,연수동,49.94,"20,000",1992,15,2024,9,19,20000.0,49.94,15,1992,15.10685,1323.9027328662164,32,2024-09-19
대림,연수동,84.795,"38,500",1993,15,2024,9,20,38500.0,84.795,15,1993,25.6504875,1500.9461321154226,31,2024-09-20
현대2차아파트,옥련동,59.985,"24,850",1995,4,2024,9,25,24850.0,59.985,4,1995,18.1454625,1369.4883776040429,29,2024-09-25
송도캐슬&해모로,송도동,84.4815,"63,500",2013,10,2024,9,7,63500.0,84.4815,10,2013,25.555653749999998,2484.7730612252485,11,2024-09-07
서해,청학동,84.89,"34,000",1993,5,2024,9,24,34000.0,84.89,5,1993,25.679225,1324.0274969357527,31,2024-09-24
송도에듀포레푸르지오,송도동,84.852,"79,300",2016,3,2024,9,9,79300.0,84.852,3,2016,25.66773,3089.482396768238,8,2024-09-09
쌍용,옥련동,84.98,"34,800",1998,22,2024,9,10,34800.0,84.98,22,1998,25.70645,1353.7458497770015,26,2024-09-10
현대2차아파트,옥련동,84.6,"32,500",1995,1,2024,9,4,32500.0,84.6,1,1995,25.591499999999996,1269.9529140534944,29,2024-09-04
송도자이하버뷰1단지,송도동,95.393,"76,500",2011,15,2024,9,6,76500.0,95.393,15,2011,28.8563825,2651.0599518148197,13,2024-09-06
풍림2,동춘동,45.36,"25,300",1993,10,2024,9,23,25300.0,45.36,10,1993,13.7214,1843.8351771685107,31,2024-09-23
송도더샵센트럴시티,송도동,59.99,"62,500",2018,31,2024,9,7,62500.0,59.99,31,2018,18.146975,3444.1001874968138,6,2024-09-07
랜드마크시티센트럴더샵,송도동,95.8548,"71,500",2020,21,2024,9,21,71500.0,95.8548,21,2020,28.996077,2465.850811473566,4,2024-09-21
삼용,청학동,84.96,"43,000",1994,14,2024,9,3,43000.0,84.96,14,1994,25.7004,1673.1257101056794,30,2024-09-03
송도웰카운티4단지,송도동,84.87,"79,700",2010,10,2024,9,9,79700.0,84.87,10,2010,25.673175,3104.407616120717,14,2024-09-09
송도풍림아이원2단지,송도동,84.94,"57,500",2005,17,2024,9,7,57500.0,84.94,17,2005,25.69435,2237.846063434179,19,2024-09-07
해모로월드뷰,송도동,113.9066,"87,500",2012,8,2024,9,12,87500.0,113.9066,8,2012,34.4567465,2539.4156119760173,12,2024-09-12
송도더샵센트럴시티,송도동,59.99,"65,000",2018,38,2024,9,3,65000.0,59.99,38,2018,18.146975,3581.8641949966864,6,2024-09-03
송도더샵센트럴시티,송도동,84.97,"80,500",2018,2,2024,9,13,80500.0,84.97,2,2018,25.703425,3131.8783391707525,6,2024-09-13
송도더샵센트럴시티,송도동,59.99,"64,500",2018,23,2024,9,20,64500.0,59.99,23,2018,18.146975,3554.311393496712,6,2024-09-20
송도SKVIEW,송도동,84.6932,"73,500",2019,27,2024,9,14,73500.0,84.6932,27,2019,25.619693,2868.88683638793,5,2024-09-14
롯데캐슬캠퍼스타운,송도동,59.9715,"63,000",2016,54,2024,9,3,63000.0,59.9715,54,2016,18.141378749999998,3472.7239240292038,8,2024-09-03
송도더샵하버뷰(D14),송도동,84.721,"76,500",2011,2,2024,9,13,76500.0,84.721,2,2011,25.6281025,2985.0044497051626,13,2024-09-13
랜드마크시티센트럴더샵,송도동,95.8548,"71,500",2020,21,2024,9,21,71500.0,95.8548,21,2020,28.996077,2465.850811473566,4,2024-09-21
연수대우.삼환,동춘동,102.0,"49,000",1994,13,2024,9,10,49000.0,102.0,13,1994,30.855,1588.0732458272564,30,2024-09-10
더샵송도마리나베이,송도동,74.8994,"65,000",2020,19,2024,9,7,65000.0,74.8994,19,2020,22.657068499999998,2868.8618741652303,4,2024-09-07
한양1,동춘동,101.9,"42,800",1994,20,2024,9,3,42800.0,101.9,20,1994,30.82475,1388.4946349929844,30,2024-09-03
연수주공2차,연수동,41.3,"16,450",1992,10,2024,9,14,16450.0,41.3,10,1992,12.493249999999998,1316.7110239529347,32,2024-09-14
희영무지개,선학동,59.82,"20,900",1995,13,2024,9,21,20900.0,59.82,13,1995,18.09555,1154.9800917905231,29,2024-09-21
우성1,연수동,131.93,"56,200",1994,17,2024,9,12,56200.0,131.93,17,1994,39.908825,1408.2098383001755,30,2024-09-12
우성1,연수동,160.03,"59,500",1994,8,2024,9,22,59500.0,160.03,8,1994,48.409075,1229.1083851529904,30,2024-09-22
글로벌캠퍼스푸르지오,송도동,134.96,"106,500",2013,13,2024,9,21,106500.0,134.96,13,2013,40.8254,2608.6700926384065,11,2024-09-21
송도한진해모로,송도동,152.4625,"81,800",2006,5,2024,9,9,81800.0,152.4625,5,2006,46.11990625,1773.637603610697,18,2024-09-09
송도에듀포레푸르지오,송도동,72.253,"71,500",2016,13,2024,9,2,71500.0,72.253,13,2016,21.8565325,3271.3331815099214,8,2024-09-02
송도풍림아이원1단지,송도동,84.7167,"58,800",2005,14,2024,9,6,58800.0,84.7167,14,2005,25.62680175,2294.472816921058,19,2024-09-06
송도SKVIEW,송도동,84.6541,"73,200",2019,8,2024,9,18,73200.0,84.6541,8,2019,25.60786525,2858.4967659496724,5,2024-09-18
송도파크자이,동춘동,76.7563,"48,500",2019,2,2024,9,7,48500.0,76.7563,2,2019,23.218780749999997,2088.8263049729694,5,2024-09-07
한양2,동춘동,68.36,"35,000",1994,1,2024,9,3,35000.0,68.36,1,1994,20.6789,1692.5465087601372,30,2024-09-03
송도에듀포레푸르지오,송도동,84.517,"77,800",2016,35,2024,9,20,77800.0,84.517,35,2016,25.5663925,3043.0574043639517,8,2024-09-20
"승기마을,연수1차시영",연수동,26.82,"11,000",1992,4,2024,9,15,11000.0,26.82,4,1992,8.11305,1355.8402820147787,32,2024-09-15
"승기마을,연수1차시영",연수동,26.82,"10,900",1992,8,2024,9,13,10900.0,26.82,8,1992,8.11305,1343.51446126919,32,2024-09-13
솔밭마을아파트,연수동,49.56,"20,900",1993,9,2024,9,19,20900.0,49.56,9,1993,14.991900000000001,1394.0861398488516,31,2024-09-19
"승기마을,연수1차시영",연수동,26.82,"13,400",1992,9,2024,9,13,13400.0,26.82,9,1992,8.11305,1651.6599799089122,32,2024-09-13
우성2,연수동,84.78,"44,000",1994,6,2024,9,7,44000.0,84.78,6,1994,25.64595,1715.6705054794227,30,2024-09-07
더샵그린워크1차,송도동,84.3408,"79,000",2014,7,2024,9,5,79000.0,84.3408,7,2014,25.513092,3096.4494621036133,10,2024-09-05
송도더샵그린워크3차(18-1블럭),송도동,84.89,"78,500",2015,6,2024,9,9,78500.0,84.89,6,2015,25.679225,3056.945838513429,9,2024-09-09
연수주공2차,연수동,49.94,"18,900",1992,11,2024,9,11,18900.0,49.94,11,1992,15.10685,1251.0880825585743,32,2024-09-11
영남송도,옥련동,56.16,"18,000",1984,1,2024,9,9,18000.0,56.16,1,1984,16.9884,1059.5465140919687,40,2024-09-09
럭키송도,옥련동,84.765,"30,700",1993,10,2024,9,3,30700.0,84.765,10,1993,25.641412499999998,1197.2819360087906,31,2024-09-03
"승기마을,연수1차시영",연수동,26.82,"10,700",1992,5,2024,9,12,10700.0,26.82,5,1992,8.11305,1318.862819778012,32,2024-09-12
송도SK뷰센트럴,송도동,84.7854,"75,000",2020,2,2024,9,3,75000.0,84.7854,2,2020,25.6475835,2924.252103516887,4,2024-09-03
연수서해그랑블1단지,동춘동,70.77,"44,500",2017,12,2024,9,7,44500.0,70.77,12,2017,21.407925,2078.6694646959013,7,2024-09-07
송도SKVIEW,송도동,84.8146,"82,000",2019,29,2024,9,3,82000.0,84.8146,29,2019,25.6564165,3196.081572810451,5,2024-09-03
송도자이하버뷰2단지,송도동,115.133,"112,500",2011,22,2024,9,7,112500.0,115.133,22,2011,34.827732499999996,3230.1844514281834,13,2024-09-07
더샵송도프라임뷰25BL,송도동,121.18,"115,000",2021,3,2024,9,3,115000.0,121.18,3,2021,36.65695,3137.194993036791,3,2024-09-03
e편한세상송도,송도동,70.5618,"57,800",2018,35,2024,9,12,57800.0,70.5618,35,2018,21.3449445,2707.9011613265147,6,2024-09-12
송도더샵마스터뷰21BL,송도동,84.92,"79,200",2015,2,2024,9,6,79200.0,84.92,2,2015,25.688299999999998,3083.115659658288,9,2024-09-06
송도더샵센트럴시티,송도동,72.99,"74,500",2018,36,2024,9,6,74500.0,72.99,36,2018,22.079475,3374.174431230815,6,2024-09-06
글로벌캠퍼스푸르지오,송도동,94.98,"79,000",2013,2,2024,9,8,79000.0,94.98,2,2013,28.73145,2749.600176809733,11,2024-09-08
랜드마크시티센트럴더샵,송도동,84.9999,"64,900",2020,3,2024,9,7,64900.0,84.9999,3,2020,25.712469749999997,2524.0671406137485,4,2024-09-07
동남,동춘동,52.14,"21,000",1994,10,2024,9,14,21000.0,52.14,10,1994,15.77235,1331.4439509648214,30,2024-09-14
연수서해그랑블1단지,동춘동,84.98,"52,500",2017,7,2024,9,5,52500.0,84.98,7,2017,25.70645,2042.2889975084074,7,2024-09-05
동남,동춘동,52.14,"22,200",1994,8,2024,9,10,22200.0,52.14,8,1994,15.77235,1407.5264624485255,30,2024-09-10
연수서해그랑블1단지,동춘동,84.95,"51,000",2017,23,2024,9,8,51000.0,84.95,23,2017,25.697375,1984.6385087971046,7,2024-09-08
영남송도,옥련동,56.16,"21,000",1984,4,2024,9,2,21000.0,56.16,4,1984,16.9884,1236.1375997739635,40,2024-09-02
호반써밋송도,송도동,84.8714,"70,000",2023,44,2024,9,4,70000.0,84.8714,44,2023,25.673598499999997,2726.536367700851,1,2024-09-04
송도자이하버뷰1단지,송도동,94.477,"75,200",2011,16,2024,9,12,75200.0,94.477,16,2011,28.5792925,2631.275774234089,13,2024-09-12
송도풍림아이원4단지,송도동,114.8862,"67,500",2005,5,2024,9,13,67500.0,114.8862,5,2005,34.7530755,1942.2741449170449,19,2024-09-13
솔밭마을아파트,연수동,49.56,"20,000",1993,2,2024,9,9,20000.0,49.56,2,1993,14.991900000000001,1334.0537223433987,31,2024-09-09
송도SKVIEW,송도동,84.6932,"74,000",2019,22,2024,9,11,74000.0,84.6932,22,2019,25.619693,2888.4030733701607,5,2024-09-11
대림,연수동,84.795,"38,500",1993,15,2024,9,3,38500.0,84.795,15,1993,25.6504875,1500.9461321154226,31,2024-09-03
동남,동춘동,52.14,"24,500",1994,8,2024,9,2,24500.0,52.14,8,1994,15.77235,1553.351276125625,30,2024-09-02
시대,청학동,49.585,"25,900",1994,6,2024,9,12,25900.0,49.585,6,1994,14.9994625,1726.7285411060564,30,2024-09-12
e편한세상송도,송도동,70.3826,"55,000",2018,20,2024,9,5,55000.0,70.3826,20,2018,21.290736499999998,2583.283110004203,6,2024-09-05
우성2,연수동,59.59,"31,500",1994,2,2024,9,12,31500.0,59.59,2,1994,18.025975,1747.478291742888,30,2024-09-12
럭키송도,옥련동,84.765,"31,000",1993,17,2024,9,3,31000.0,84.765,17,1993,25.641412499999998,1208.9817594877038,31,2024-09-03
영남,연수동,84.94,"28,000",1992,5,2024,9,7,28000.0,84.94,5,1992,25.69435,1089.7337352375132,32,2024-09-07
송도아트윈푸르지오,송도동,84.98,"78,000",2015,25,2024,9,3,78000.0,84.98,25,2015,25.70645,3034.257939155348,9,2024-09-03
송도풍림아이원2단지,송도동,84.94,"56,700",2005,5,2024,9,11,56700.0,84.94,5,2005,25.69435,2206.7108138559643,19,2024-09-11
무지개마을,동춘동,59.76,"33,000",1995,10,2024,9,3,33000.0,59.76,10,1995,18.077399999999997,1825.4837531945968,29,2024-09-03
시대,청학동,49.585,"25,900",1994,6,2024,9,12,25900.0,49.585,6,1994,14.9994625,1726.7285411060564,30,2024-09-12
송도더샵마스터뷰23-1BL,송도동,72.59,"79,500",2015,14,2024,9,4,79500.0,72.59,14,2015,21.958475,3620.4700007628035,9,2024-09-04
송도풍림아이원3단지,송도동,84.94,"53,300",2005,5,2024,9,20,53300.0,84.94,5,2005,25.69435,2074.386003148552,19,2024-09-20
더샵센트럴파크1,송도동,78.2961,"62,000",2010,31,2024,9,4,62000.0,78.2961,31,2010,23.684570249999997,2617.738018700171,14,2024-09-04
뉴서울,선학동,84.53,"32,000",1992,16,2024,9,6,32000.0,84.53,16,1992,25.570325,1251.450656180553,32,2024-09-06
송도더샵센트럴시티,송도동,72.99,"72,000",2018,22,2024,9,7,72000.0,72.99,22,2018,22.079475,3260.9471013237408,6,2024-09-07
송도더샵그린워크3차(18-1블럭),송도동,84.73,"80,000",2015,27,2024,9,10,80000.0,84.73,27,2015,25.630825,3121.241707982478,9,2024-09-10
더샵엑스포6단지,송도동,118.2142,"93,000",2009,10,2024,9,7,93000.0,118.2142,10,2009,35.7597955,2600.6860134309213,15,2024-09-07
송도더샵그린워크3차(17-1블럭),송도동,84.72,"78,000",2015,24,2024,9,5,78000.0,84.72,24,2015,25.6278,3043.569873340669,9,2024-09-05
세경,연수동,51.75,"22,900",1997,13,2024,9,10,22900.0,51.75,13,1997,15.654375,1462.8498422964826,27,2024-09-10
"승기마을,연수1차시영",연수동,26.82,"12,500",1992,9,2024,9,4,12500.0,26.82,9,1992,8.11305,1540.727593198612,32,2024-09-04
태산,연수동,84.56,"38,500",1993,10,2024,9,3,38500.0,84.56,10,1993,25.5794,1505.1173991571343,31,2024-09-03
태산,연수동,84.56,"38,500",1993,11,2024,9,3,38500.0,84.56,11,1993,25.5794,1505.1173991571343,31,2024-09-03
송도더샵마스터뷰22BL,송도동,84.92,"81,600",2015,15,2024,9,9,81600.0,84.92,15,2015,25.688299999999998,3176.543406920661,9,2024-09-09
세경,연수동,51.75,"21,000",1997,2,2024,9,9,21000.0,51.75,2,1997,15.654375,1341.4780213199185,27,2024-09-09
더샵그린스퀘어,송도동,98.2428,"87,000",2014,38,2024,9,6,87000.0,98.2428,38,2014,29.718447,2927.4746422651224,10,2024-09-06
현대4,옥련동,84.6,"31,500",1997,1,2024,9,9,31500.0,84.6,1,1997,25.591499999999996,1230.8774397749255,27,2024-09-09
연수푸르지오1단지,연수동,122.95,"54,500",2011,21,2024,9,9,54500.0,122.95,21,2011,37.192375,1465.3541216445576,13,2024-09-09
롯데캐슬,송도동,110.253,"56,000",2012,24,2024,9,9,56000.0,110.253,24,2012,33.3515325,1679.0832625157482,12,2024-09-09
더샵엑스포6단지,송도동,118.2142,"94,000",2009,15,2024,9,4,94000.0,118.2142,15,2009,35.7597955,2628.6503791667374,15,2024-09-04
태산,연수동,84.56,"35,000",1993,9,2024,9,3,35000.0,84.56,9,1993,25.5794,1368.2885446883038,31,2024-09-03
